494;Beware;Unkindness;Play this card on 1 servant at the end of your turn and keep this card in your play area. This servant gains:<br :><br />Skittish: Each time a hero within 3 spaces of this figure suffers 1 Fatigue to gain 1 movement point, this monster may move 1 space.<br /><br />Discard this card if this servant is defeated.
495;Sudden Flurry;Unkindness;Play this card when you activate a servant during your turn. Perform 1 additional attack with that servant. This attack affects each hero within 2 spaces of the servant.
496;Imitation;Unkindness;Play this card on 1 servant when a hero declares an attack that targets that servant. Immediately perform an attack that targets that hero, using the same attack type, special abilities, and dice of the weapon the hero declared for his attack.<br /><br />After this attack is resolved, if the hero was not defeated, he continues his attack.
497;Envelop;Unkindness;Play this card when 1 servant resolves an attack that defeats a hero. Remove his hero token from the map and place it on this card. If the servant is defeated (or if it is removed from the map for any reason), place the hero token in its space and discard this card. The hero cannot recover <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for any reason until thiis card is discarded.
498;Dragonbone Pendant;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Each attack performed by a monster in this group gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Discard this card if a monster in this group defeats a hero.
499;Elixir of Stone;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Each time a monster in this group is attacked, add 1 Shield to the results.<br /><br />Each attack that targets a monster in this group gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Discard 'Elixir of Stone.'
500;Wristlet of Wind;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />After a monster in this group performs an attack, it may move 1 space.<br /><br />Discard this card if a monster in this group does not move 1 or more spaces during it's activation.
501;Rings of Zhol'alam;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Each time a monster in this group is defeated, each hero within 2 spaces of that monster suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Discard this card if there are no monsters in this group on the map.
502;Rune of the Phoenix;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Discard this card when a monster in this group suffers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to its Health. That monster immediately recovers 5 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
503;Ward of Peace;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Discard all conditions from this monster group. Each monster in this group is immune to all conditions.<br /><br />Discard this card if a monster in this group spends a <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> result during an attack.
504;Sign of the Last Zenith;Enchanter;Play this card on 1 monster group during your turn and keep it in your play area.<br /><br />Each time an Enchanter Overlord card is discarded from another monster group, play that card on this monster group and keep it in your play area. Then draw an Overlord card.
505;Blood Rage;Warlord;Play this card at the end of your turn and choose a monster. That monster immediately performs 2 attack actions and is then defeated.
506;Dark Fortitude;Warlord;Play this card after rolling defense dice. Add 2 Shields to the results.
507;No Rest for the Wicked;Punisher;Play this card when a hero suffers 1 Fatigue to gain an additional movement point. Choose 1 monster to move 1 space immediately after the hero spends that movement point.<br /><br />Until the start of your turn, you may trigger this ability each time a hero suffers 1 Fatigue to gain an additional movement point.
508;Trading Pains;Punisher;Play this card on a hero when he would recover any amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. In response to this card, the hero may choose to reduce the amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> he recovers.<br /><br />Another hero of your choice within 3 spaces of that hero suffers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to half (rounded up) the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> recovered.
509;Word of Pain;Magus;Play this card at the end of your turn. Each hero tests Might. Each hero who fails suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
510;Unholy Ritual;Magus;Play this card at the start of your turn. Choose one of your monster groups and draw Overlord cards equal to the number of figures from that group on the map. Choose and keep 2 cards and discard the rest. Each monster in that group performs 1 less action during this turn.
511;Explosive Runes;Saboteur;Play this card after a hero opens a door or searches.<br />That hero, and each hero within 2 spaces of him tests Awareness. Each hero who fails suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each Shield rolled in excess of his Awareness.
512;Web Trap;Saboteur;Play this card when a hero enters an empty space. That hero and each hero adjacent to him tests Might. Each hero who fails is Immobilized.
513;Hard Knocks;Overlord Reward;Play this card when a monster attacks a hero, after rolling dice.<br /><br />This attack gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Remove the target from the map, then place him on any empty space within 3 spaces of his original space. He counts as entering that space and is Stunned.
514;Plan Ahead;Universal;Play this card on your turn. Look at the top 5 cards of the Overlord deck and place them on top of the deck in the order of your choice.
515;Dark Remedy;Universal;Play this card on a monster group during your turn and choose 1 condition. Each monster in that group may discard 1 token corresponding to the chosen condition.
516;Hunk of Junk;Overlord Reward;Play this card when a hero uses a Potion or Item Search card, before its effect is resolved. That hero tests Knowledge. If he passes, draw 1 Overlord card. If he fails, flip that Search card facedown without resolving its effect.
